,ID,area_type,availability,location,size,society,total_sqft,bath,balcony,price,loc_lat,loc_long,dir_from_centre
5378,5378,Super built-up  Area,Ready To Move,5th Phase JP Nagar,2 BHK,,1390,2.0,2.0,65.0,12.9118678,77.5765347,south
5379,5379,Super built-up  Area,19-Jul,Yelahanka,2 BHK,Goues A,1033,2.0,1.0,52.58,13.1006982,77.5963454,north
5380,5380,Super built-up  Area,19-Dec,Yelahanka,2 BHK,Goues A,1390,2.0,2.0,65.31,13.1006982,77.5963454,north
5381,5381,Super built-up  Area,Ready To Move,Jalahalli,2 BHK,,1020,2.0,1.0,52.0,13.0464531,77.5483803,north west
5382,5382,Super built-up  Area,19-Dec,Whitefield,1 BHK,Oreldhi,524 - 894,1.0,0.0,34.735,12.9696365,77.7497448,east
5383,5383,Super built-up  Area,18-Oct,Whitefield,2 BHK,ARipsul,1140,2.0,2.0,45.0,12.9696365,77.7497448,east
5384,5384,Super built-up  Area,Ready To Move,Yeshwanthpur,1 BHK,IBityin,670,1.0,1.0,36.85,13.0371162,77.5280547,north west
5385,5385,Super built-up  Area,18-Jul,Bhoganhalli,4 BHK,Rosha I,2171,4.0,2.0,111.0,12.927050000000065,77.69478000000004,east
5386,5386,Super built-up  Area,Ready To Move,Bannerghatta Road,2 BHK,Gundaa ,1136,2.0,1.0,48.0,12.8905219,77.598149,south
5387,5387,Built-up  Area,Ready To Move,Doddakannelli,3 BHK,Sueesti,1477,2.0,2.0,80.0,12.9082413,77.6948847,south east
5388,5388,Super built-up  Area,Ready To Move,KR Puram,2 BHK,,1001,2.0,2.0,30.0,13.007516,77.695935,east
5389,5389,Super built-up  Area,19-Dec,Yelahanka,2 BHK,Goues A,1040,2.0,1.0,48.86,13.1006982,77.5963454,north
5390,5390,Super built-up  Area,Ready To Move,Garudachar Palya,2 BHK,,1060,2.0,1.0,48.5,12.9938796,77.7017538,east
5391,5391,Super built-up  Area,Ready To Move,Sarjapur,2 BHK,,1240,2.0,1.0,44.3,12.932266649999999,77.68374728308987,east
5392,5392,Super built-up  Area,Ready To Move,Byadarahalli,4 BHK,ETntsce,3500,5.0,,450.0,13.2908479,77.6083775,north
5393,5393,Super built-up  Area,Ready To Move,Doddabommasandra,9 BHK,,42000,8.0,3.0,175.0,13.0649673,77.56296570598985,north
5394,5394,Super built-up  Area,20-Dec,Varthur,2 BHK,Myple M,1070,2.0,2.0,46.0,12.9406152,77.7469937,east
5395,5395,Built-up  Area,Ready To Move,Electronic City Phase II,2 BHK,SJmesst,1253,2.0,1.0,65.8,12.8468545,77.6769267,south east
5396,5396,Super built-up  Area,Ready To Move,Whitefield,2 BHK,Srmesun,1190,2.0,2.0,60.0,12.9696365,77.7497448,east
5397,5397,Super built-up  Area,Ready To Move,Whitefield,2 BHK,Sparam ,1312,2.0,2.0,55.0,12.9696365,77.7497448,east
5398,5398,Built-up  Area,Ready To Move,KR Puram,2 BHK,HovasTe,750,2.0,0.0,40.0,13.007516,77.695935,east
5399,5399,Built-up  Area,Ready To Move,Koramangala,3 BHK,KHage G,1615,3.0,2.0,115.0,13.2923988,77.7519261,north east
5400,5400,Built-up  Area,Ready To Move,Marathahalli,2 BHK,,1095,2.0,1.0,60.0,12.9552572,77.6984163,east
5401,5401,Super built-up  Area,Ready To Move,Whitefield,3 BHK,Gotis A,1745,3.0,3.0,100.0,12.9696365,77.7497448,east
5402,5402,Super built-up  Area,Ready To Move,Rachenahalli,2 BHK,,1050,2.0,2.0,52.5,13.0588586,77.6232576,north east
5403,5403,Plot  Area,Ready To Move,4th T block Jayanagar,4 Bedroom,,2080,4.0,2.0,440.0,12.923950000000048,77.59354000000008,south
5404,5404,Super built-up  Area,Ready To Move,Thanisandra,2 BHK,MenueNo,1220,2.0,1.0,44.6,13.054713,77.6339258,north east
5405,5405,Super built-up  Area,Ready To Move,Kempegowda Nagar,3 BHK,Sonumy ,1793,3.0,2.0,98.0,13.0025719,77.5256465,north west
5406,5406,Super built-up  Area,Ready To Move,Uttarahalli,2 BHK,,1100,1.0,2.0,45.0,12.9055682,77.5455438,south west
5407,5407,Super built-up  Area,Ready To Move,Yelahanka New Town,2 BHK,Covelrs,1385,2.0,3.0,65.0,13.0978039,77.5811889,north
5408,5408,Super built-up  Area,Ready To Move,Begur Road,2 BHK,,1200,2.0,2.0,45.0,12.8767919,77.6258806,south east
5409,5409,Super built-up  Area,Ready To Move,Haralur Road,3 BHK,NDionas,2017,2.0,2.0,125.0,12.8922203,77.6558048,south east
5410,5410,Super built-up  Area,Ready To Move,Attibele,1 BHK,Jae 1hu,400,1.0,1.0,10.0,12.7782588,77.7712834,south east
5411,5411,Super built-up  Area,18-Apr,Bellandur,3 BHK,,1400,2.0,2.0,44.81,12.9279555,77.6807658,south east
5412,5412,Super built-up  Area,Ready To Move,Bethel Nagar,2 BHK,Saaveir,960,2.0,1.0,33.0,13.0042154,77.6222612954584,north east
5413,5413,Super built-up  Area,Ready To Move,Uttarahalli,2 BHK,Aklia R,1125,2.0,1.0,47.0,12.9055682,77.5455438,south west
5414,5414,Super built-up  Area,Ready To Move,Akshaya Nagar,3 BHK,Javasi ,1551,2.0,2.0,60.0,13.0195427,77.6831272,north east
5415,5415,Plot  Area,Ready To Move,BTM Layout,4 Bedroom,,600,4.0,2.0,122.0,12.9151772,77.6102821,south east
5416,5416,Super built-up  Area,Ready To Move,Vittasandra,2 BHK,,1246,2.0,1.0,67.4,12.8533901,77.6383481,south east
5417,5417,Built-up  Area,18-Apr,Whitefield,4 BHK,,3200,4.0,3.0,224.0,12.9696365,77.7497448,east
5418,5418,Super built-up  Area,Ready To Move,Marathahalli,2 BHK,SrncyRe,1060,2.0,1.0,48.0,12.9552572,77.6984163,east
5419,5419,Super built-up  Area,Ready To Move,Bharathi Nagar,2 BHK,ReudePr,1384,2.0,2.0,59.0,13.13847625,77.62049897098888,north
5420,5420,Super built-up  Area,Ready To Move,Byagadadhenahalli,2 BHK,VBavaai,620,2.0,1.0,23.0,12.752380000000073,77.70401000000004,south east
5421,5421,Super built-up  Area,18-Jun,Bommasandra,2 BHK,SSestth,1005,2.0,1.0,39.77,12.8162443,77.6916113,south east
5422,5422,Plot  Area,Ready To Move,Sarakki Nagar,3 Bedroom,,1200,3.0,2.0,128.0,12.9128623,77.5714903,south
5423,5423,Built-up  Area,Ready To Move,Kirloskar Layout,3 BHK,,1400,3.0,2.0,35.0,13.0669639,77.5009307,north west
5424,5424,Super built-up  Area,Ready To Move,HSR Layout,3 BHK,SrisePo,2400,3.0,3.0,88.0,12.9116225,77.6388622,south east
5425,5425,Super built-up  Area,Ready To Move,Whitefield,2 BHK,Rabow R,1096,2.0,1.0,39.0,12.9696365,77.7497448,east
5426,5426,Super built-up  Area,Ready To Move,Kaggadasapura,2 BHK,,1180,1.0,0.0,50.0,12.9846713,77.6790908,east
5427,5427,Super built-up  Area,Ready To Move,Uttarahalli,3 BHK,,1300,2.0,1.0,47.0,12.9055682,77.5455438,south west
5428,5428,Plot  Area,18-Apr,tc.palya,2 Bedroom,,1020,2.0,1.0,62.0,13.0239904,77.70067046468861,north east
5429,5429,Plot  Area,Ready To Move,Margondanahalli,2 Bedroom,,600,2.0,0.0,35.0,13.035510000000045,77.69386000000003,north east
5430,5430,Super built-up  Area,Ready To Move,Dollar Scheme Colony,4 BHK,Vacesi ,3563,6.0,1.0,310.0,32.78179000000006,95.68801999999994,north east
5431,5431,Super built-up  Area,Ready To Move,Konanakunte Cross,2 BHK,,1165,2.0,2.0,47.0,12.8889671,77.5626665,south
5432,5432,Super built-up  Area,18-Mar,Bellandur,3 BHK,NiCodCa,1685,3.0,3.0,100.0,12.9279555,77.6807658,south east
5433,5433,Super built-up  Area,Ready To Move,Raja Rajeshwari Nagar,3 BHK,GrrvaGr,1580,3.0,3.0,53.56,12.858390000000043,80.18606000000005,east
5434,5434,Super built-up  Area,Ready To Move,Balagere,2 BHK,Soresea,1210,2.0,1.0,83.0,12.9377243,77.7280705,east
5435,5435,Super built-up  Area,Ready To Move,Kammasandra,2 BHK,DSOakil,1030,1.0,2.0,25.75,13.1499855,77.782041,north east
5436,5436,Built-up  Area,Ready To Move,Nagappa Reddy Layout,2 BHK,,1100,2.0,2.0,43.5,13.011600000000044,77.67784000000006,east
5437,5437,Super built-up  Area,19-Dec,Hebbal,3 BHK,Magiaya,1255,3.0,2.0,77.68,13.0382184,77.5919,north
5438,5438,Super built-up  Area,20-Dec,Jakkur,3 BHK,ArndsSk,1482,3.0,2.0,86.0,13.0784743,77.6068938,north
5439,5439,Super built-up  Area,Ready To Move,Hebbal,2 BHK,Prersis,1344,2.0,1.0,108.0,13.0382184,77.5919,north
5440,5440,Super built-up  Area,18-Jun,Kothannur,3 BHK,,1275,2.0,2.0,39.8,10.823100000000068,79.38130000000007,south east
5441,5441,Plot  Area,Ready To Move,Vidyaranyapura,3 Bedroom,,462,3.0,,38.0,13.0766407,77.5577315,north
5442,5442,Super built-up  Area,Ready To Move,Omarbagh Layout,4 BHK,SNtua S,3300,5.0,3.0,318.0,22.34505000000007,85.29885000000007,north east
5443,5443,Super built-up  Area,Ready To Move,Panathur,2 BHK,,1210,2.0,2.0,85.0,12.9351457,77.7047541,east
5444,5444,Super built-up  Area,19-Jun,Hebbal,3 BHK,Raard B,1320,3.0,3.0,226.0,13.0382184,77.5919,north
5445,5445,Super built-up  Area,19-Mar,Hosa Road,3 BHK,Skume R,1532,3.0,2.0,98.13,12.8706073,77.6540565,south east
5446,5446,Super built-up  Area,Ready To Move,JP Nagar,2 BHK,Maerar ,1245,2.0,2.0,110.0,12.9072515,77.5782713,south
5447,5447,Super built-up  Area,Ready To Move,Nagarbhavi,2 BHK,MaentNa,1212,2.0,,50.0,12.95961755,77.51126721318181,west
5448,5448,Super built-up  Area,18-Oct,Sarjapur  Road,2 BHK,,1230,2.0,1.0,65.0,12.920441,77.6653284,south east
5449,5449,Plot  Area,Ready To Move,Indira Nagar,5 Bedroom,,1000,5.0,2.0,180.0,12.9732913,77.6404672,east
5450,5450,Super built-up  Area,Ready To Move,Ramagondanahalli,3 BHK,DNeremo,2257,3.0,2.0,159.0,12.9558969,77.7405826,east
5451,5451,Super built-up  Area,Ready To Move,Vittasandra,2 BHK,,1246,2.0,1.0,65.4,12.8533901,77.6383481,south east
5452,5452,Super built-up  Area,Ready To Move,Gunjur,2 BHK,Akncyes,1080,2.0,2.0,41.0,13.4279345,77.5131493,north
5453,5453,Plot  Area,Ready To Move,Kannur,6 Bedroom,,3Cents,6.0,3.0,75.0,13.1043905,77.6053207,north
5454,5454,Super built-up  Area,Ready To Move,Varthur,3 BHK,Vaensia,1360,2.0,3.0,85.0,12.9406152,77.7469937,east
5455,5455,Super built-up  Area,Ready To Move,Yelenahalli,2 BHK,,1260,2.0,2.0,47.88,12.8669074,77.6159019,south
5456,5456,Built-up  Area,Ready To Move,Kengeri Satellite Town,4 Bedroom,,1200,3.0,0.0,110.0,12.9229728,77.4842926,south west
5457,5457,Super built-up  Area,Ready To Move,Thigalarapalya,2 BHK,Prtanha,1418,2.0,2.0,104.0,13.0137105,77.4834544,north west
5458,5458,Plot  Area,Ready To Move,anjananager magdi road,3 Bedroom,,1200,3.0,1.0,165.0,31.329950000000053,75.58698000000004,north
5459,5459,Super built-up  Area,Ready To Move,Kasavanhalli,2 BHK,,950,2.0,1.0,39.0,12.9047595,77.6759172,south east
5460,5460,Super built-up  Area,Ready To Move,Nagarbhavi,2 BHK,,1020,2.0,2.0,55.0,12.95961755,77.51126721318181,west
5461,5461,Super built-up  Area,18-May,Electronic City Phase II,3 BHK,Sryalan,1400,2.0,2.0,40.44,12.8468545,77.6769267,south east
5462,5462,Plot  Area,Ready To Move,Kodipalya,4 Bedroom,,1440,4.0,0.0,88.0,12.9004224,77.4871294,south west
5463,5463,Built-up  Area,Ready To Move,Huskur,6 BHK,,800,6.0,2.0,75.0,12.8607674,77.7071019,south east
5464,5464,Super built-up  Area,18-Sep,KR Puram,3 BHK,MCnexva,1310 - 1615,,,62.81,13.007516,77.695935,east
5465,5465,Super built-up  Area,18-May,Electronics City Phase 1,2 BHK,Shitt S,1175,2.0,1.0,69.0,12.8496783,77.6649749,south east
5466,5466,Super built-up  Area,Ready To Move,Raja Rajeshwari Nagar,2 BHK,GrrvaGr,1185,2.0,1.0,40.17,12.858390000000043,80.18606000000005,east
5467,5467,Super built-up  Area,Ready To Move,Aishwarya Crystal Layout,3 BHK,GRvasth,2250,3.0,1.0,113.0,22.34505000000007,85.29885000000007,north east
5468,5468,Super built-up  Area,Ready To Move,Sarjapur  Road,2 BHK,S2kaaan,1178,2.0,2.0,40.43,12.920441,77.6653284,south east
5469,5469,Super built-up  Area,Ready To Move,Ulsoor,4 BHK,Roale D,36000,4.0,2.0,450.0,12.9778793,77.6246697,east
5470,5470,Super built-up  Area,Ready To Move,Whitefield,1 BHK,UKe 2nz,825,1.0,1.0,44.9,12.9696365,77.7497448,east
5471,5471,Super built-up  Area,18-May,Madiwala,3 BHK,,1250,3.0,2.0,43.0,12.9212269,77.6179508,south east
5472,5472,Super built-up  Area,Ready To Move,Electronics City Phase 1,2 BHK,Courf T,1113.12,2.0,2.0,55.0,12.8496783,77.6649749,south east
5473,5473,Super built-up  Area,Ready To Move,2nd Block Jayanagar,3 BHK,SaignSo,1718,3.0,3.0,223.0,12.9315988,77.5770649,south
5474,5474,Super built-up  Area,Ready To Move,Gottigere,2 BHK,Srncyla,1010,2.0,1.0,35.0,12.8565317,77.5877237,south
5475,5475,Super built-up  Area,21-Dec,Kanakpura Road,2 BHK,PrarePa,900,2.0,1.0,41.0,12.88576665,77.55275290187642,south
5476,5476,Plot  Area,Ready To Move,Syndicate Bank Colony,4 Bedroom,,1500,4.0,3.0,240.0,12.8846179,77.596233,south
5477,5477,Plot  Area,Ready To Move,Rayasandra,1 Bedroom,,540,1.0,1.0,16.5,13.2197274,77.7264456,north east
5478,5478,Super built-up  Area,18-May,Electronic City,2 BHK,,1020,2.0,2.0,29.46,12.848759900000001,77.64825295827616,south east
5479,5479,Super built-up  Area,18-Jun,Hosur Road,2 BHK,PuendWe,1194,2.0,1.0,71.64,12.9527111,77.6052566,south east
5480,5480,Plot  Area,Ready To Move,Vijayanagar,8 Bedroom,,1470,6.0,2.0,300.0,12.9718886,77.54578883887129,west
5481,5481,Plot  Area,Ready To Move,2nd Stage Nagarbhavi,3 Bedroom,,600,4.0,2.0,100.0,12.980070000000069,77.51133000000004,west
5482,5482,Super built-up  Area,Ready To Move,Electronic City,2 BHK,Prarkun,1108,2.0,1.0,67.15,12.848759900000001,77.64825295827616,south east
5483,5483,Built-up  Area,Ready To Move,Hebbal,4 BHK,RMudeat,3895,2.0,1.0,451.0,13.0382184,77.5919,north
5484,5484,Super built-up  Area,21-Jan,Kanakpura Road,2 BHK,PrarePa,700,2.0,1.0,34.99,12.88576665,77.55275290187642,south
5485,5485,Super built-up  Area,Ready To Move,Somasundara Palya,3 BHK,,1600,3.0,3.0,68.0,12.89694000000003,77.65592000000004,south east
5486,5486,Super built-up  Area,Ready To Move,Nagarbhavi,3 BHK,,1850,3.0,2.0,90.0,12.95961755,77.51126721318181,west
5487,5487,Super built-up  Area,Ready To Move,Tumkur Road,2 BHK,LIandee,1250,2.0,2.0,33.0,13.0238021,77.5491625,north west
5488,5488,Built-up  Area,Ready To Move,Ramamurthy Nagar,1 Bedroom,,600,1.0,1.0,43.0,13.0120218,77.6777817,north east
5489,5489,Super built-up  Area,Ready To Move,Raja Rajeshwari Nagar,2 BHK,GrrvaGr,1140,2.0,1.0,49.27,12.858390000000043,80.18606000000005,east
5490,5490,Super built-up  Area,Ready To Move,CQAL Layout,3 BHK,,1200,2.0,2.0,75.0,13.061100000000067,77.57518000000005,north
5491,5491,Super built-up  Area,Ready To Move,Nayandanahalli,2 BHK,Rarelt ,985,2.0,1.0,55.0,12.939610000000073,77.52601000000004,south west
5492,5492,Super built-up  Area,Ready To Move,Bellandur,2 BHK,Sronda ,982,2.0,2.0,55.0,12.9279555,77.6807658,south east
5493,5493,Built-up  Area,Ready To Move,9th Phase JP Nagar,1 BHK,NaensGa,600,1.0,0.0,20.0,12.9104123,77.59751,south
5494,5494,Super built-up  Area,Ready To Move,Old Madras Road,3 BHK,Brica E,2640,5.0,1.0,142.0,13.0263229,77.7205146,east
5495,5495,Super built-up  Area,Ready To Move,Akshaya Nagar,2 BHK,DLhtsnd,1314,2.0,2.0,68.8,13.0195427,77.6831272,north east
5496,5496,Super built-up  Area,Ready To Move,Vijaya Bank Layout,3 BHK,,1700,2.0,2.0,68.5,12.8929425,77.6077625,south
5497,5497,Super built-up  Area,18-May,1st Phase JP Nagar,2 BHK,Inntsth,1077,2.0,2.0,93.0,12.9120761,77.57939318031076,south
5498,5498,Built-up  Area,Ready To Move,Chandapura,4 Bedroom,MRowsea,1782 - 2000,,,66.165,12.8004439,77.7062826,south east
5499,5499,Super built-up  Area,Ready To Move,Varanasi,5 BHK,,2000,4.0,1.0,99.0,13.0304962,77.6860657,north east
5500,5500,Super built-up  Area,Ready To Move,DUO Layout,3 BHK,Viockit,1643,3.0,2.0,75.0,12.86899545,77.64037159277174,south east
5501,5501,Plot  Area,Ready To Move,Kengeri,3 Bedroom,,1200,3.0,1.0,67.0,12.9176571,77.4837568,south west
5502,5502,Super built-up  Area,Ready To Move,Whitefield,2 BHK,Sonviik,1116,2.0,1.0,51.91,12.9696365,77.7497448,east
5503,5503,Super built-up  Area,Ready To Move,Abbigere,2 BHK,SLtias ,1020,2.0,1.0,41.82,13.0742739,77.5288653,north west
5504,5504,Built-up  Area,Ready To Move,Vittasandra,7 Bedroom,,621,7.0,,64.0,12.8533901,77.6383481,south east
5505,5505,Built-up  Area,Ready To Move,Daadys Gaarden Layout,3 BHK,InockHo,1740,3.0,2.0,55.0,12.82755000000003,77.69219000000004,south east
5506,5506,Super built-up  Area,18-May,GM Palaya,2 BHK,,1225,2.0,2.0,47.0,12.974779,77.6654084,east
5507,5507,Built-up  Area,Ready To Move,Thanisandra,3 BHK,Pronyt ,1241,2.0,1.0,61.0,13.054713,77.6339258,north east
5508,5508,Super built-up  Area,Ready To Move,Hennur,2 BHK,MDncyhi,1041,2.0,2.0,40.6,13.0258087,77.6305067,north east
5509,5509,Super built-up  Area,Ready To Move,Bommanahalli,2 BHK,Jaw 2 L,1050,2.0,2.0,46.0,12.9089453,77.6239038,south east
5510,5510,Super built-up  Area,18-Mar,Srinivas Colony,3 BHK,,4400,3.0,1.0,901.0,12.911862,77.60988,south east
5511,5511,Super built-up  Area,21-May,Kanakpura Road,2 BHK,GolusLi,1309,2.0,3.0,64.39,12.88576665,77.55275290187642,south
5512,5512,Super built-up  Area,Ready To Move,Dodda Nekkundi,2 BHK,,1128,2.0,2.0,45.0,12.96577205,77.70809738675412,east
5513,5513,Super built-up  Area,Ready To Move,Raja Rajeshwari Nagar,3 BHK,7 ise P,1430,2.0,1.0,50.0,12.858390000000043,80.18606000000005,east
5514,5514,Super built-up  Area,19-Dec,Old Madras Road,2 BHK,SheldGr,1065,2.0,1.0,47.86,13.0263229,77.7205146,east
5515,5515,Super built-up  Area,Ready To Move,OMBR Layout,2 BHK,,1085,2.0,1.0,64.0,13.0082078,77.652392,north east
5516,5516,Plot  Area,Ready To Move,Vishveshwarya Layout,1 Bedroom,,750,1.0,1.0,30.0,12.957220000000063,77.47976000000006,west
5517,5517,Super built-up  Area,Ready To Move,Bellandur,2 BHK,,981,2.0,2.0,37.28,12.9279555,77.6807658,south east
5518,5518,Carpet  Area,18-Dec,Bhoganhalli,4 BHK,Rosha I,1548.3,4.0,1.0,129.0,12.927050000000065,77.69478000000004,east
5519,5519,Super built-up  Area,Ready To Move,Hebbal Kempapura,4 BHK,Goateds,2302,4.0,2.0,300.0,13.0521017,77.6018107,north
5520,5520,Built-up  Area,Ready To Move,Kalyan nagar,3 BHK,,1410,2.0,2.0,60.0,13.0221416,77.6403368,north east
5521,5521,Super built-up  Area,19-Mar,Hosa Road,3 BHK,Sosisic,1525.84,3.0,1.0,117.0,12.8706073,77.6540565,south east
5522,5522,Super built-up  Area,Ready To Move,Begur Road,2 BHK,Dhalsh ,1200,2.0,2.0,42.6,12.8767919,77.6258806,south east
5523,5523,Built-up  Area,Ready To Move,Sampangi Rama Nagar,2 BHK,,1030,2.0,2.0,80.0,12.96519265,77.59196446217507,south east
5524,5524,Super built-up  Area,Ready To Move,BTM 1st Stage,3 BHK,Coise P,1852,2.0,,95.0,12.916961,77.6089475,south east
5525,5525,Built-up  Area,18-Dec,Electronic City,2 BHK,,1160,2.0,1.0,33.5,12.848759900000001,77.64825295827616,south east
5526,5526,Built-up  Area,Ready To Move,Jigani,2 BHK,DLhtsan,918,2.0,1.0,49.0,12.7852528,77.6380931,south
5527,5527,Super built-up  Area,19-Dec,Hebbal,3 BHK,Magiaya,1255,2.0,1.0,90.0,13.0382184,77.5919,north
5528,5528,Plot  Area,Ready To Move,HRBR Layout,6 Bedroom,,1200,6.0,3.0,250.0,13.0251863,77.6340078,north east
5529,5529,Built-up  Area,Ready To Move,JP Nagar,3 BHK,,1150,2.0,2.0,49.9,12.9072515,77.5782713,south
5530,5530,Super built-up  Area,Ready To Move,Indira Nagar,3 BHK,,2700,3.0,,324.0,12.9732913,77.6404672,east
5531,5531,Built-up  Area,18-Mar,Moodalapalya,2 BHK,,1150,2.0,2.0,69.0,12.9706816,77.5248635,west
5532,5532,Super built-up  Area,Ready To Move,Whitefield,2 BHK,Iseenst,1227,2.0,2.0,53.49,12.9696365,77.7497448,east
5533,5533,Super built-up  Area,18-Dec,Hebbal,3 BHK,Magiaya,1255,3.0,2.0,77.68,13.0382184,77.5919,north
5534,5534,Plot  Area,Ready To Move,Moodalapalya,6 Bedroom,,840,8.0,0.0,120.0,12.9706816,77.5248635,west
5535,5535,Super built-up  Area,Ready To Move,Panathur,2 BHK,Prcesvy,1198,2.0,1.0,82.0,12.9351457,77.7047541,east
5536,5536,Plot  Area,Ready To Move, Devarachikkanahalli,3 Bedroom,,1200,3.0,1.0,160.0,12.8855932,77.6101723,south
5537,5537,Built-up  Area,Ready To Move,Frazer Town,3 BHK,CaaveEn,188.89Sq. Yards,3.0,1.0,180.0,12.996845,77.6130165,north east
5538,5538,Built-up  Area,Ready To Move,Nelamangala,4 Bedroom,V2gesre,2600,3.0,1.0,95.0,13.0953024,77.3963586,north west
5539,5539,Super built-up  Area,Ready To Move,Thigalarapalya,3 BHK,Prtanha,2072,4.0,2.0,139.0,13.0137105,77.4834544,north west
5540,5540,Super built-up  Area,Ready To Move,Pattandur Agrahara,2 BHK,Shvarji,797,2.0,1.0,32.0,12.9876589,77.7377128,east
5541,5541,Built-up  Area,Ready To Move,Nayandanahalli,3 BHK,Rarelt ,1350,2.0,3.0,68.0,12.939610000000073,77.52601000000004,south west
5542,5542,Built-up  Area,Ready To Move,Sahakara Nagar,4 BHK,EsniaGa,2500,4.0,,200.0,13.0621474,77.58006135480495,north
5543,5543,Super built-up  Area,Ready To Move,Thigalarapalya,3 BHK,Prtanha,2215,4.0,2.0,160.0,13.0137105,77.4834544,north west
5544,5544,Super built-up  Area,21-Dec,Kanakpura Road,1 BHK,PrarePa,525,1.0,1.0,30.0,12.88576665,77.55275290187642,south
5545,5545,Super built-up  Area,Ready To Move,Bannerghatta Road,4 BHK,,2700,4.0,3.0,260.0,12.8905219,77.598149,south
5546,5546,Super built-up  Area,Ready To Move,Gokaula Extension,3 BHK,,1500,2.0,1.0,90.0,13.041120000000035,77.54829000000007,north west
5547,5547,Plot  Area,Ready To Move,Subash Nagar,2 Bedroom,,900,2.0,0.0,55.0,12.99135325,77.54424110260891,north west
5548,5548,Super built-up  Area,Ready To Move,Poorna Pragna Layout,3 BHK,,1355,2.0,3.0,58.27,12.9089902,77.53274961607151,south west
5549,5549,Super built-up  Area,Ready To Move,Kudlu Gate,3 BHK,,1465,2.0,2.0,49.81,12.8898043,77.6390627,south east
5550,5550,Plot  Area,Ready To Move,Ramamurthy Nagar,2 Bedroom,SVoutow,1006,2.0,1.0,57.0,13.0120218,77.6777817,north east
5551,5551,Built-up  Area,Ready To Move,Vishveshwarya Layout,4 BHK,,2000,4.0,1.0,75.0,12.957220000000063,77.47976000000006,west
5552,5552,Super built-up  Area,18-Aug,Electronic City,2 BHK,Prarkun,1128,2.0,1.0,65.7,12.848759900000001,77.64825295827616,south east
5553,5553,Built-up  Area,Ready To Move,Pattanagere,2 BHK,,850,2.0,0.0,35.0,12.9200602,77.506701,south west
5554,5554,Super built-up  Area,Ready To Move,ISRO Layout,3 BHK,Shhin S,1310,2.0,3.0,68.0,12.8974283,77.5573828,south
5555,5555,Super built-up  Area,Ready To Move,Banashankari,2 BHK,Bregae ,1390,2.0,2.0,86.0,12.965283249999999,77.59445195,south east
5556,5556,Super built-up  Area,Ready To Move,Kathriguppe,3 BHK,,1390,2.0,2.0,76.45,12.9329956,77.5569667,south west
5557,5557,Plot  Area,Ready To Move,Marathahalli,4 Bedroom,,2396,4.0,2.0,325.0,12.9552572,77.6984163,east
5558,5558,Super built-up  Area,Ready To Move,Electronic City,2 BHK,Cearuy ,1170,2.0,1.0,33.0,12.848759900000001,77.64825295827616,south east
5559,5559,Super built-up  Area,Ready To Move,Gottigere,3 BHK,Apentir,1385,2.0,2.0,50.0,12.8565317,77.5877237,south
5560,5560,Super built-up  Area,Ready To Move,Old Madras Road,2 BHK,,1160,2.0,1.0,42.0,13.0263229,77.7205146,east
